# LOGFILE: log_20_04-19-2014_11h-03m.csv
# Coherence,Direction,Response
# Practice trials begin: 31.7778630257
1,0.25,180.0,1,2.64422702789,1,1
2,0.25,180.0,1,1.43526697159,1,1
3,0.2,180.0,1,0.634827136993,1,1
4,0.25,0.0,2,0.498506784439,1,1
5,0.25,0.0,2,0.553578853607,1,1
6,0.2,0.0,2,0.525496006012,1,1
7,0.25,0.0,1,0.714797973633,0,1
8,0.2,0.0,2,1.85195016861,1,1
9,0.25,180.0,2,2.02648305893,0,1
10,0.25,0.0,2,0.553693056107,1,1
# End practice trials begin: 59.7303309441
# Start calibration 1: 61.7722628117
12,0.25,180.0,1,1.3637778759,1,1
13,0.2,180.0,2,1.13711881638,0,1
14,0.25,0.0,2,0.586272001266,1,1
15,0.25,0.0,1,1.12428212166,0,1
16,0.25,180.0,1,0.514981985092,1,1
17,0.2,180.0,1,2.37136888504,1,1
18,0.25,0.0,2,1.15460705757,1,1
19,0.2,180.0,1,0.500320196152,1,1
20,0.25,0.0,2,0.450936079025,1,1
21,0.2,0.0,2,1.37081384659,1,1
22,0.2,0.0,1,0.724107027054,0,1
23,0.2,0.0,2,0.572545051575,1,1
24,0.2,180.0,1,0.541811943054,1,1
25,0.2,0.0,2,0.674191951752,1,1
26,0.2,180.0,1,0.498179912567,1,1
27,0.25,180.0,2,0.875739097595,0,1
28,0.2,0.0,1,0.675714015961,0,1
29,0.2,0.0,2,1.73936796188,1,1
30,0.25,0.0,2,0.931168079376,1,1
31,0.25,0.0,2,0.516092061996,1,1
32,0.2,0.0,2,1.05833101273,1,1
33,0.2,180.0,1,0.635601997375,1,1
34,0.25,0.0,2,1.43619298935,1,1
35,0.2,0.0,2,1.79533004761,1,1
36,0.25,0.0,2,1.96326804161,1,1
37,0.2,180.0,1,0.555106878281,1,1
38,0.2,0.0,2,0.914956092834,1,1
39,0.25,180.0,2,2.07320189476,0,1
40,0.25,180.0,2,1.26688289642,0,1
41,0.25,180.0,2,4.53326892853,0,1
42,0.25,0.0,1,1.00512313843,0,1
43,0.2,180.0,1,3.53687405586,1,1
44,0.25,0.0,2,1.4893860817,1,1
45,0.2,180.0,1,0.700531005859,1,1
46,0.2,0.0,2,0.602509021759,1,1
47,0.25,180.0,2,2.15705609322,0,1
48,0.2,180.0,2,0.99322104454,0,1
49,0.2,0.0,2,1.77150416374,1,1
50,0.2,0.0,2,2.04262518883,1,1
51,0.25,180.0,1,1.38563489914,1,1
52,0.25,0.0,2,0.492307901382,1,1
53,0.2,0.0,2,1.35505199432,1,1
54,0.2,180.0,1,0.764588117599,1,1
55,0.2,0.0,2,0.867786169052,1,1
56,0.2,0.0,2,1.10665392876,1,1
57,0.25,0.0,2,0.563897848129,1,1
58,0.2,180.0,2,0.77826499939,0,1
59,0.2,180.0,2,1.52335190773,0,1
60,0.2,180.0,1,0.947746038437,1,1
61,0.2,180.0,1,1.32222604752,1,1
