# LOGFILE: log_09-02-2013_13h-01m.csv
# Coherence,Direction,Response
# Practice trials begin: 1.28909683228
1,0.1,1,180.0,1,2.22655487061
2,0.1,5,180.0,2,2.1429309845
3,0.1,5,0.0,2,0.97492313385
4,0.1,1,180.0,1,0.853733062744
5,0.1,1,0.0,2,0.686464071274
6,0.1,3,180.0,1,0.820358991623
7,0.1,3,0.0,1,1.1718788147
8,0.1,5,0.0,2,0.652892827988
9,0.1,5,180.0,1,1.05481314659
10,0.1,3,180.0,1,0.887356996536
# End practice trials begin: 31.8256800175
# Start calibration 1: 33.1147809029
12,0.1,1,0.0,2,0.602792024612
13,0.1,1,0.0,1,0.60267996788
14,0.1,1,0.0,2,0.636141061783
# End calibration 1: 39.1250269413
15,0.1,1,180.0,1,1.27239489555
16,0.1,1,180.0,1,1.79140591621
17,0.1,3,0.0,2,0.686365842819
18,0.1,5,0.0,1,1.05469799042
