# LOGFILE: log_12_04-16-2014_09h-22m.csv
# Coherence,Direction,Response
# Practice trials begin: 14.4786658287
1,0.25,0.0,2,1.97966003418,1,1
2,0.25,0.0,2,1.08481097221,1,1
3,0.25,180.0,1,0.561517953873,1,1
4,0.25,180.0,1,0.514761924744,1,1
5,0.25,0.0,2,0.755897045135,1,1
6,0.25,180.0,2,0.689606904984,0,1
7,0.2,0.0,2,0.748682022095,1,1
8,0.2,0.0,1,0.705742120743,0,1
9,0.25,0.0,2,0.585620880127,1,1
10,0.25,180.0,1,0.804373025894,1,1
# End practice trials begin: 39.4226548672
# Start calibration 1: 41.7014768124
12,0.25,180.0,1,1.07464003563,1,1
13,0.25,180.0,2,0.635390043259,0,1
14,0.25,0.0,2,1.09924602509,1,1
15,0.2,0.0,2,0.587257862091,1,1
16,0.2,0.0,2,0.88348197937,1,1
17,0.25,180.0,1,0.529011011124,1,1
18,0.25,180.0,1,0.667516946793,1,1
19,0.2,0.0,2,0.492568016052,1,1
20,0.2,180.0,1,0.699609041214,1,1
21,0.25,0.0,2,0.46598315239,1,1
22,0.2,0.0,1,0.722024917603,0,1
23,0.2,0.0,2,0.541157007217,1,1
24,0.2,180.0,1,0.681480169296,1,1
25,0.2,180.0,1,0.962971925735,1,1
26,0.25,180.0,1,0.540104150772,1,1
27,0.2,180.0,2,0.729419946671,0,1
28,0.2,180.0,1,0.499135017395,1,1
29,0.2,180.0,1,0.629421949387,1,1
30,0.2,180.0,1,0.739654064178,1,1
31,0.25,180.0,1,0.635175943375,1,1
32,0.2,180.0,1,0.6444439888,1,1
33,0.25,0.0,2,0.826713085175,1,1
34,0.2,180.0,1,0.625854969025,1,1
35,0.25,180.0,1,0.658934116364,1,1
36,0.2,180.0,1,0.515567779541,1,1
37,0.2,180.0,1,0.689105033875,1,1
38,0.25,180.0,1,0.555240869522,1,1
39,0.25,180.0,1,0.611362934113,1,1
40,0.2,0.0,2,0.573529958725,1,1
41,0.25,0.0,2,0.658214092255,1,1
42,0.2,180.0,1,0.58637213707,1,1
43,0.25,0.0,2,0.691334962845,1,1
44,0.2,180.0,1,0.507490873337,1,1
45,0.25,0.0,2,0.547299861908,1,1
46,0.2,0.0,2,0.722984790802,1,1
47,0.2,180.0,1,0.548712968826,1,1
48,0.2,180.0,1,0.658633947372,1,1
49,0.2,0.0,2,0.585790872574,1,1
50,0.2,0.0,2,0.722641944885,1,1
