2	1	2.70520114899
2	0	2.21196198463
2	1	1.05288600922
2	1	1.22622799873
2	1	0.772812843323
2	1	1.55955219269
2	0	0.733407974243
2	1	1.0128698349
2	1	1.29251980782
2	1	1.47893500328
2	0	0.826133966446
2	1	2.03900194168
2	1	1.90568900108
2	1	2.0523250103
2	1	0.679492950439
2	1	0.652793884277
2	1	0.599555969238
2	0	0.613421916962
2	0	1.43951201439
2	1	1.54620885849
2	1	1.51953101158
2	0	1.15949511528
2	0	1.95897006989
2	1	5.79707312584
2	0	1.46574902534
2	1	6.67656207085
2	0	4.53072690964
2	1	1.94561696053
2	1	2.29228615761
2	0	1.17283391953
2	1	6.72982692719
2	1	1.95917510986
2	1	2.0655939579
2	0	1.85282492638
2	0	2.43898200989
2	0	3.62497496605
2	1	1.26612591743
2	1	0.613348007202
2	0	1.732380867
2	1	1.57235789299
2	0	2.34510993958
2	1	2.81183600426
2	1	4.49087405205
2	1	5.69028496742
2	0	5.17076301575
2	0	2.71847081184
2	0	6.0236260891
2	1	2.94511699677
2	1	3.15808987617
2	1	2.10571193695
2	1	1.83903408051
2	0	3.15851783752
2	1	3.49187588692
2	0	4.78421902657
2	1	7.20981311798
2	0	1.37291312218
2	1	1.2662050724
2	0	1.54563593864
2	1	1.8792090416
2	1	1.87900781631
2	1	0.732810020447
2	0	0.653119087219
2	0	4.21130609512
2	1	2.38514900208
2	1	1.02606391907
2	1	1.78589105606
2	1	1.73241996765
2	1	1.33240103722
2	1	0.839565038681
2	1	0.666736125946
2	1	0.720035076141
2	0	0.706212043762
2	1	0.692807197571
2	1	1.1459338665
2	0	0.999495029449
2	1	0.653234958649
2	1	0.773360967636
2	1	2.15895104408
2	1	2.4523088932
2	1	5.94377183914
5	1	3.38472104073
5	1	2.86527299881
5	1	2.13226103783
5	1	1.62569093704
6	1	0.986056089401
5	0	1.77235507965
6	0	2.75845217705
6	1	2.25212407112
6	1	1.98570585251
5	0	1.18616890907
6	1	2.13204884529
5	1	3.23847293854
6	1	1.19951295853
6	1	3.82511091232
6	1	0.879539012909
5	1	0.906080007553
6	1	1.09288215637
6	1	1.23918294907
6	1	1.22615098953
6	1	0.719851016998
6	1	0.626155138016
6	1	0.892833948135
5	1	0.679776906967
5	1	0.932877063751
6	1	1.30612611771
6	1	1.43949103355
5	1	1.34609699249
6	1	0.653292179108
5	0	1.31955695152
6	1	1.50614213943
5	1	1.01276493073
6	1	1.02624702454
6	1	0.679789066315
6	1	0.586167097092
6	1	0.62614107132
5	1	0.70614695549
5	1	0.612883090973
6	1	0.693290948868
6	1	0.600064992905
6	1	0.839511871338
5	1	0.906289815903
5	1	1.586124897
6	1	0.972692966461
5	1	1.18611979485
5	1	1.10623002052
6	1	0.626409053802
5	1	1.83933711052
5	0	1.58570718765
6	1	0.879590988159
5	1	0.733031988144
6	1	0.759860992432
6	0	0.639487028122
6	1	0.586220026016
6	1	0.826085090637
5	1	1.06631612778
6	0	6.44994211197
6	0	0.932966947556
5	1	0.946384906769
6	1	0.746088981628
5	1	4.97083592415
6	1	1.89230298996
5	1	1.13282990456
5	1	0.932788133621
6	1	1.17282485962
5	0	1.812251091
6	0	1.54578399658
5	0	3.65139913559
5	1	7.03654813766
6	1	2.34569406509
5	1	2.41235303879
6	1	5.83704400063
5	1	4.39796686172
5	0	1.86567902565
6	1	5.03764295578
6	0	1.75899982452
6	1	5.41033196449
5	1	0.746154785156
6	0	0.65299987793
6	0	0.786298036575
6	1	4.87751197815
5	0	1.14622783661
6	0	3.81133103371
5	1	3.37185502052
5	0	2.67858219147
5	0	5.66355800629
5	1	6.05042600632
5	1	1.35950708389
6	1	1.06613302231
6	1	0.719615221024
5	1	1.5728290081
5	1	1.34618496895
6	1	0.999543905258
5	1	1.01289176941
5	1	1.27919816971
6	1	0.852916002274
6	1	1.15943288803
5	1	1.37225389481
6	1	0.799463033676
5	1	0.706460952759
