0.042102,0.045183
0.074722,0.091762
0.24923,0.27256
0.11571,0.14264
0.10513,0.14019
0.11969,0.1242
0.19971,0.23233
0.11334,0.13432
0.11944,0.14478
0.13919,0.15128
0.10133,0.1236
0.1287,0.15774
0.18026,0.1939
0.099204,0.12235
0.073378,0.10518
0.10683,0.12724
0.12484,0.14359
0.084389,0.10196
0.16503,0.20296
0.062701,0.074427
0.092992,0.13142
0.070071,0.084275
0.32086,0.40816
0.11043,0.13005
0.13074,0.16051
0.082739,0.093351
0.17572,0.1941
0.17669,0.19119
0.13191,0.16765
