0.52713,0.4024
0.33123,0.32723
0.25961,0.26314
0.32381,0.32278
0.29922,0.32417
0.41655,0.4169
0.28154,0.26822
0.3947,0.40427
0.32393,0.34292
0.26366,0.24848
0.2509,0.26156
0.3621,0.3428
0.31472,0.30856
0.42208,0.41906
0.2846,0.3185
0.32102,0.31627
0.26143,0.25404
0.32126,0.31114
0.27124,0.28889
0.36198,0.36049
0.25568,0.31278
0.3795,0.36935
0.32301,0.32388
0.30203,0.32966
0.31521,0.31588
0.28158,0.29491
0.32244,0.327
0.37375,0.37014
0.38904,0.38603
