0.077979044585334764,0.07801357115346573
0.1051051936085262,0.12200077463185299
0.11936538696535759,0.11738995567708121
0.1249055775313542,0.13437627116640971
0.12023528249400457,0.13452371034091956
0.13228301530964295,0.13410538366778768
0.12583545312176189,0.12365702037378948
0.1277711667171719,0.1367233693102268
0.12649171848857832,0.13458166247834066
0.12763174906026126,0.13048918186764163
0.11757027618345861,0.12944780843948506
0.12871643641927402,0.13520186850280128
0.12940766654140148,0.12933689970751636
0.12354247322137923,0.13640326983980497
0.10059068532275038,0.12837058487035366
0.1219269903045468,0.1329403404802201
0.12474561039268001,0.13124766039037497
0.11138458922190338,0.12594674029434771
0.12816903241809083,0.12866286450806763
0.096054083982860985,0.11103043379097545
0.1135136924075905,0.13329924988811825
0.10317772068371223,0.11943109215996185
0.11028780127196541,0.099621117300636983
0.12400840208360846,0.13237601181287045
0.12771698220392555,0.13374181068982283
0.10971126066517747,0.11998726614040299
0.13001583485937715,0.13003651759597454
0.13157209898622915,0.13151419770419912
0.13027747412498716,0.13605595868033327
